destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Vicuña,Chile,Ruta en bicicleta por el valle del Elqui,34.000 CL$,CLP,Sin valorar,6 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/ruta-bicicleta-valle-elqui/,2026-01-29
Vicuña,Chile,Trekking por el valle de Cochiguaz,40.000 CL$,CLP,Sin valorar,5 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/trekking-valle-cochiguaz/,2026-01-29
Vicuña,Chile,Traslados en Vicuña,38.400 CL$,CLP,2 opiniones,98 viajeros,N/A,N/A,N/A,N/A,https://www.civitatis.com/es/vicuna/traslados/,2026-01-29
Vicuña,Chile,Tour privado por el valle del Elqui,168.000 CL$,CLP,Sin valorar,,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/tour-privado-valle-elqui/,2026-01-29
Vicuña,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Pisco Elqui,Chile,Observación de estrellas en el valle del Elqui,30.000 CL$,CLP,2 opiniones,37 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/observacion-estrellas-valle-elqui/,2026-01-29
Pisco Elqui,Chile,Tour del pisco por el Alto Elqui,35.000 CL$,CLP,Sin valorar,6 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/tour-pisco-alto-elqui/,2026-01-29
Pisco Elqui,Chile,Paseo a caballo por Cochiguaz,43.000 CL$,CLP,1 opinión,3 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/paseo-caballo-cochiguaz/,2026-01-29
Pisco Elqui,Chile,Trekking por el valle de Cochiguaz,40.000 CL$,CLP,Sin valorar,5 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/trekking-valle-cochiguaz/,2026-01-29
Pisco Elqui,Chile,Ruta en bicicleta por el valle del Elqui,34.000 CL$,CLP,Sin valorar,6 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/ruta-bicicleta-valle-elqui/,2026-01-29
Pisco Elqui,Chile,Tour privado por el valle del Elqui,168.000 CL$,CLP,Sin valorar,,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/tour-privado-valle-elqui/,2026-01-29
Pisco Elqui,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Frutillar,Chile,Paseo en barco por el lago Llanquihue,10.000 CL$,CLP,6 opiniones,140 viajeros,Catamaran Bandurria,reservas@catamaranbandurria.cl,+569 88380444,"Razón social: Sociedad de Negocios Vida y Turismo Ltda | Domicilio Social: San Martin 32, Local 1, Frutillar, Chile",https://www.civitatis.com/es/frutillar/paseo-barco-lago-llanquihue/,2026-01-29
Frutillar,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Iquique,Chile,Excursión al oasis de Pica,55.000 CL$,CLP,3 opiniones,30 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/excursion-oasis-pica/,2026-01-29
Iquique,Chile,Excursión a Mamiña,60.000 CL$,CLP,3 opiniones,35 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/excursion-mamina/,2026-01-29
Iquique,Chile,Excursión a las salitreras de Santa Laura y Humberstone,40.000 CL$,CLP,10 opiniones,108 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/excursion-salitreras-santa-laura-humberstone/,2026-01-29
Iquique,Chile,Vuelo en parapente por Iquique,60.000 CL$,CLP,Sin valorar,4 viajeros,Masi Kara Tour,sandboardmasikara@gmail.com,+56 9 89425369,"Razón social: Abraham Patricio Gómez Espinoza | Domicilio Social: avenida progreso #2151 modulo 3, Iquique, Chile",https://www.civitatis.com/es/iquique/vuelo-parapente-iquique/,2026-01-29
Iquique,Chile,Tour por Iquique,35.000 CL$,CLP,5 opiniones,72 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/tour-iquique/,2026-01-29
Iquique,Chile,Excursión a la laguna Roja,130.000 CL$,CLP,3 opiniones,47 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/excursion-laguna-roja/,2026-01-29
Iquique,Chile,Curso de sandboarding en el cerro Dragón,40.000 CL$,CLP,3 opiniones,28 viajeros,Masi Kara Tour,sandboardmasikara@gmail.com,+56 9 89425369,"Razón social: Abraham Patricio Gómez Espinoza | Domicilio Social: avenida progreso #2151 modulo 3, Iquique, Chile",https://www.civitatis.com/es/iquique/curso-sandboarding-cerro-dragon/,2026-01-29
Iquique,Chile,"Tour del vino, la miel y los destilados por el desierto de Tarapacá",65.000 CL$,CLP,Sin valorar,6 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/tour-vinedos-bodegas-desierto-tarapaca/,2026-01-29
Iquique,Chile,Excursión al Parque Nacional Volcán Isluga,75.000 CL$,CLP,4 opiniones,53 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/excursion-parque-volcan-isluga/,2026-01-29
Iquique,Chile,Excursión a Pisagua,65.000 CL$,CLP,Sin valorar,29 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/iquique/excursion-pisagua/,2026-01-29
Iquique,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Coyhaique,Chile,Tour de 10 días en bicicleta por la Carretera Austral Sur,2.273.730 CL$,CLP,Sin valorar,,Cicloaustral Chile,info@cicloaustralchile.com,+56994023905,"Razón social: Sociedad Ecoturismo Chile Spa | Domicilio Social: Ignacio Serrano 420, Coyhaique, Coyhaique, Chile",https://www.civitatis.com/es/coyhaique/10-dias-bicicleta-carretera-austral-sur/,2026-01-29
Coyhaique,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Torres del Paine,Chile,Paseo en barco por el lago Grey con visita a la playa y al glaciar,110.000 CL$,CLP,23 opiniones,533 viajeros,Turismo Lago Grey S.a.,csepulveda@lagogrey.com,+56956878272,"Razón social: Turismo Lago Grey S.A. | Domicilio Social: Lautaro Navarro 1077, Punta Arenas, Punta Arenas, Chile",https://www.civitatis.com/es/torres-del-paine/paseo-barco-lago-grey/,2026-01-29
Torres del Paine,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Putre ,Chile,Excursión al Parque Nacional Lauca,72.000 CL$,CLP,2 opiniones,50 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/excursion-parque-lauca/,2026-01-29
Putre ,Chile,Trekking por las montañas de colores de Suriplaza,96.000 CL$,CLP,1 opinión,6 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/trekking-montanas-colores-suriplaza/,2026-01-29
Putre ,Chile,Tour de 3 días por Lauca,405.000 CL$,CLP,2 opiniones,23 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/tour-3-dias-lauca/,2026-01-29
Putre ,Chile,Excursión al Salar de Surire,115.000 CL$,CLP,2 opiniones,19 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/excursion-salar-surire/,2026-01-29
Putre ,Chile,Trekking por la montaña Guane Guane,96.000 CL$,CLP,Sin valorar,2 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/trekking-montana-guane-guane/,2026-01-29
Putre ,Chile,Tour por los pueblos de General Lagos,120.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/tour-pueblos-general-lagos/,2026-01-29
Putre ,Chile,Tour de 5 días por Parinacota y Taapacá,1.170.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/tour-5-dias-parinacota-taapaca/,2026-01-29
Putre ,Chile,Trekking por el sendero inca Qhapaq Ñan,72.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/trekking-sendero-inca-qhapaq-nan/,2026-01-29
Putre ,Chile,Trekking por las lagunas de Cotacotani,84.000 CL$,CLP,Sin valorar,2 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/trekking-lagunas-cotacotani/,2026-01-29
Putre ,Chile,Trekking por Willacaurane y Petacane Apacheta,60.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/trekking-willacaurane-petacane-apacheta/,2026-01-29
Putre ,Chile,Excursión a Chapiquiña y termas de Juntuma,72.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/excursion-chapiquina-termas-juntuma/,2026-01-29
Putre ,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Putre ,Chile,Trekking por la montaña Choquelimpie,96.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/trekking-montana-choquelimpie/,2026-01-29
Putre ,Chile,Excursión a las montañas de colores de Suriplaza,96.000 CL$,CLP,Sin valorar,8 viajeros,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/putre/excursion-montanas-colores-suriplaza/,2026-01-29
Antofagasta ,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Futaleufú,Chile,Curso de kayak en el río Espolón,75.000 CL$,CLP,Sin valorar,,Origenes Patagonia,origenespatagonia@gmail.com,+56983627047,"Razón social: RICARDO TRONCOSO TURISMO E.I.R.L. | Domicilio Social: BDO OHIGGINS ST 2 672 , Futaleufú, Chile",https://www.civitatis.com/es/futaleufu/curso-kayak-rio-espolon/,2026-01-29
Futaleufú,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Arica,Chile,Excursión al lago Chungará,75.000 CL$,CLP,12 opiniones,119 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/arica/excursion-lago-chungara/,2026-01-29
Arica,Chile,Excursión a la laguna Roja,130.000 CL$,CLP,Sin valorar,33 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/arica/excursion-laguna-roja/,2026-01-29
Arica,Chile,Excursión a Pisagua,60.000 CL$,CLP,Sin valorar,7 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/arica/excursion-pisagua/,2026-01-29
Arica,Chile,Tour por Arica y el valle de Azapa,50.000 CL$,CLP,Sin valorar,28 viajeros,Altos Del Norte,contacto@altosdelnorte.cl,+56974317104,"Razón social: Sociedad Comercial Altos del Norte SPA | Domicilio Social: Baquedano 958, Oficina 5, Iquique, Chile",https://www.civitatis.com/es/arica/tour-arica-valle-azapa/,2026-01-29
Arica,Chile,Tour de 6 días por la región comunitaria Aymara,960.000 CL$,CLP,Sin valorar,,Aventura Putreyork,putreyork@gmail.com,974266633,"Razón social: Pablo Lopez Urbina | Domicilio Social: casa parroquial local 1 N.º 1, Putre, Arica, Chile",https://www.civitatis.com/es/arica/tour-6-dias-region-aymara/,2026-01-29
Arica,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Valdivia,Chile,Visita guiada por Valdivia,26.500 CL$,CLP,5 opiniones,41 viajeros,Somos Sur,turismosomos.sur@gmail.com,+56993255689,"Razón social: SERVICIOS DE INGENIERÍA N Y V SOMOS SUR LIMITADA | Domicilio Social: Los alamos 1121, Valdivia, Chile",https://www.civitatis.com/es/valdivia/tour-panoramico-valdivia/,2026-01-29
Valdivia,Chile,Excursión al Parque Nacional Alerce Costero,61.000 CL$,CLP,4 opiniones,30 viajeros,Somos Sur,turismosomos.sur@gmail.com,+56993255689,"Razón social: SERVICIOS DE INGENIERÍA N Y V SOMOS SUR LIMITADA | Domicilio Social: Los alamos 1121, Valdivia, Chile",https://www.civitatis.com/es/valdivia/excursion-alerce-costero/,2026-01-29
Valdivia,Chile,Senderismo por el Parque Oncol,47.000 CL$,CLP,5 opiniones,12 viajeros,Somos Sur,turismosomos.sur@gmail.com,+56993255689,"Razón social: SERVICIOS DE INGENIERÍA N Y V SOMOS SUR LIMITADA | Domicilio Social: Los alamos 1121, Valdivia, Chile",https://www.civitatis.com/es/valdivia/senderismo-parque-oncol/,2026-01-29
Valdivia,Chile,Tour de la cerveza por Valdivia,26.500 CL$,CLP,Sin valorar,9 viajeros,Somos Sur,turismosomos.sur@gmail.com,+56993255689,"Razón social: SERVICIOS DE INGENIERÍA N Y V SOMOS SUR LIMITADA | Domicilio Social: Los alamos 1121, Valdivia, Chile",https://www.civitatis.com/es/valdivia/tour-cerveza-valdivia/,2026-01-29
Valdivia,Chile,Tour por la reserva ecológica Senderos del Bosque,31.000 CL$,CLP,Sin valorar,3 viajeros,Somos Sur,turismosomos.sur@gmail.com,+56993255689,"Razón social: SERVICIOS DE INGENIERÍA N Y V SOMOS SUR LIMITADA | Domicilio Social: Los alamos 1121, Valdivia, Chile",https://www.civitatis.com/es/valdivia/tour-senderos-bosque/,2026-01-29
Valdivia,Chile,Tour en kayak por el río Valdivia,40.000 CL$,CLP,Sin valorar,2 viajeros,Rio Vivo,contacto@riovivo.cl,+56997826356,"Razón social: Fulla, Barraza y Fulla Limitada | Domicilio Social: camino angachilla km 8.5 s/n, Valdivia, Chile",https://www.civitatis.com/es/valdivia/tour-kayak-rio-valdivia/,2026-01-29
Valdivia,Chile,Excursión a Punta Curiñanco,47.000 CL$,CLP,Sin valorar,1 viajero,Somos Sur,turismosomos.sur@gmail.com,+56993255689,"Razón social: SERVICIOS DE INGENIERÍA N Y V SOMOS SUR LIMITADA | Domicilio Social: Los alamos 1121, Valdivia, Chile",https://www.civitatis.com/es/valdivia/excursion-punta-curinanco/,2026-01-29
Valdivia,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Peulla ,Chile,Tour por el valle del río Negro,27.000 CL$,CLP,Sin valorar,3 viajeros,Turistour Chile,festay@turistour.cl,+56 9 4262 3484,"Razón social: ADMINISTRADORA COMERCIAL SPA | Domicilio Social: Avenida El Golf 99, Piso 5, Las Condes, Santiago de Chile, Chile",https://www.civitatis.com/es/peulla/tour-valle-rio-negro/,2026-01-29
Peulla ,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Concepción,Chile,Tour de viñedos y bodegas por el valle de Itata,55.000 CL$,CLP,5 opiniones,89 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/tour-vinedos-bodegas-valle-itata/,2026-01-29
Concepción,Chile,Excursión al golfo de Arauco y sus playas,40.000 CL$,CLP,3 opiniones,51 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/excursion-golfo-arauco-playas/,2026-01-29
Concepción,Chile,Tour por Concepción,25.000 CL$,CLP,5 opiniones,176 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/tour-concepcion/,2026-01-29
Concepción,Chile,Tour por la costa del Gran Concepción,45.000 CL$,CLP,Sin valorar,100 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/tour-costa-gran-concepcion/,2026-01-29
Concepción,Chile,Tour por los humedales de Concepción,30.000 CL$,CLP,1 opinión,11 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/tour-humedales-concepcion/,2026-01-29
Concepción,Chile,Excursión a Ninhue y Buchupureo,50.000 CL$,CLP,1 opinión,7 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/excursion-ninhue-buchupureo/,2026-01-29
Concepción,Chile,Tour privado por la costa del Gran Concepción,140.000 CL$,CLP,Sin valorar,7 viajeros,Luna Tour,lunatour@gmail.com,+56994750185,"Razón social: EMPRESA DE GESTION Y SERVICIOS LTDA | Domicilio Social: ONGOLMO 988, Concepción, Chile",https://www.civitatis.com/es/concepcion/tour-privado-costa-gran-concepcion/,2026-01-29
Concepción,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Puerto Tranquilo,Chile,Paseo en barco privado desde Puerto Tranquilo,120.000 CL$,CLP,6 opiniones,83 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/paseo-barco-privado-puerto-tranquilo/,2026-01-29
Puerto Tranquilo,Chile,Tour en kayak por las cavernas de mármol,50.000 CL$,CLP,29 opiniones,511 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/tour-kayak-cavernas-marmol/,2026-01-29
Puerto Tranquilo,Chile,Paseo en barco por las cuevas de mármol de Puerto Tranquilo,20.000 CL$,CLP,16 opiniones,276 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/barco-cavernas-marmol-puerto-tranquilo/,2026-01-29
Puerto Tranquilo,Chile,Barco por las cavernas de mármol de Puerto Sánchez y Puerto Tranquilo,30.000 CL$,CLP,30 opiniones,391 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/barco-puerto-tranquilo-puerto-sanchez/,2026-01-29
Puerto Tranquilo,Chile,Paseo en barco por las cavernas de mármol de Puerto Sánchez,15.000 CL$,CLP,1 opinión,19 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/barco-cavernas-marmol-puerto-sanchez/,2026-01-29
Puerto Tranquilo,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
